date,department,cost_center,account_name,account_type,debit_amount,credit_amount,voucher_id,description,currency,exchange_rate
2024-12-12,企业服务部,CC数据03,技术咨询收入,income,35077.48,36439.93,V-101917,技术咨询收入-2024-12-12-03,USD,7.0977
2024-12-12,技术支持部,CC云平04,第三方服务费,cogs,21535.76,21229.69,V-101918,第三方服务费-2024-12-12-18,CNY,1.0
2024-12-12,数据智能部,CCAI05,折旧摊销,opex_da,3510.37,3393.76,V-101919,折旧摊销-2024-12-12-89,EUR,7.5459
2024-12-12,AI研究院,CC技术03,带宽流量成本,cogs,23440.27,23286.38,V-101920,带宽流量成本-2024-12-12-73,JPY,6.9446
2024-12-12,技术支持部,CC数据02,汇兑损益,opex_other,4546.04,4685.69,V-101921,汇兑损益-2024-12-12-10,CNY,1.0
2024-12-12,技术支持部,CC技术04,技术咨询收入,income,23031.71,22575.66,V-101922,技术咨询收入-2024-12-12-87,CNY,1.0
2024-12-12,云平台事业部,CC云平02,测试认证费,opex_rd,7619.6,7497.95,V-101923,测试认证费-2024-12-12-08,USD,7.5136
2024-12-13,企业服务部,CC企业01,绩效奖金,opex_salary,17141.36,16400.24,V-101924,绩效奖金-2024-12-13-85,CNY,1.0
2024-12-13,云平台事业部,CC企业04,软件许可成本,cogs,27747.05,28589.92,V-101925,软件许可成本-2024-12-13-36,CNY,1.0
2024-12-13,企业服务部,CCAI01,研发工具费,opex_rd,14088.89,14604.65,V-101926,研发工具费-2024-12-13-25,CNY,1.0
2024-12-13,技术支持部,CC云平03,服务器成本,cogs,44035.23,46068.95,V-101927,服务器成本-2024-12-13-69,USD,7.5574
2024-12-13,云平台事业部,CC企业04,运维服务收入,income,19059.33,19250.58,V-101928,运维服务收入-2024-12-13-34,CNY,1.0
2024-12-15,技术支持部,CC数据04,差旅交通,opex_admin,13712.31,13109.17,V-101929,差旅交通-2024-12-15-34,USD,6.9637
2024-12-15,AI研究院,CC云平01,广告投放费,opex_mkt,6545.61,6608.63,V-101930,广告投放费-2024-12-15-57,EUR,7.1285
2024-12-15,AI研究院,CCAI02,测试认证费,opex_rd,12716.76,12684.58,V-101931,测试认证费-2024-12-15-04,CNY,1.0
2024-12-15,AI研究院,CC企业04,订阅服务收入,income,37352.14,39205.05,V-101932,订阅服务收入-2024-12-15-74,CNY,1.0
2024-12-15,AI研究院,CC技术01,内容采购成本,cogs,33116.52,31666.8,V-101933,内容采购成本-2024-12-15-47,CNY,1.0
2024-12-15,AI研究院,CC技术05,技术咨询收入,income,100758.84,104750.63,V-101934,技术咨询收入-2024-12-15-63,CNY,1.0
2024-12-15,云平台事业部,CC企业03,汇兑损益,opex_other,15724.95,15991.91,V-101935,汇兑损益-2024-12-15-69,CNY,1.0
2024-12-15,云平台事业部,CC技术04,社保公积金,opex_salary,21901.29,21873.64,V-101936,社保公积金-2024-12-15-63,CNY,1.0
2024-12-15,云平台事业部,CC数据01,运维服务收入,income,22786.68,22856.1,V-101937,运维服务收入-2024-12-15-08,CNY,1.0
2024-12-15,数据智能部,CC企业01,招待费,opex_admin,17114.79,16647.1,V-101938,招待费-2024-12-15-90,CNY,1.0
2024-12-15,技术支持部,CC技术04,一次性授权收入,income,36818.56,37045.07,V-101939,一次性授权收入-2024-12-15-76,JPY,7.5101
2024-12-16,AI研究院,CC云平01,专利注册费,opex_rd,2354.1,2363.43,V-101940,专利注册费-2024-12-16-71,JPY,7.375
2024-12-16,企业服务部,CC技术01,软件许可成本,cogs,38790.59,39988.34,V-101941,软件许可成本-2024-12-16-35,CNY,1.0
2024-12-16,技术支持部,CC技术04,坏账准备,opex_other,3920.92,3768.65,V-101942,坏账准备-2024-12-16-68,CNY,1.0
2024-12-16,技术支持部,CC云平01,绩效奖金,opex_salary,10947.77,11328.86,V-101943,绩效奖金-2024-12-16-19,CNY,1.0
2024-12-16,数据智能部,CC技术03,折旧摊销,opex_da,1240.85,1205.99,V-101944,折旧摊销-2024-12-16-90,CNY,1.0
2024-12-17,AI研究院,CC云平01,折旧摊销,opex_da,5204.01,4944.05,V-101945,折旧摊销-2024-12-17-01,JPY,7.4628
2024-12-17,AI研究院,CC技术03,研发工具费,opex_rd,5534.1,5485.78,V-101946,研发工具费-2024-12-17-55,CNY,1.0
2024-12-17,云平台事业部,CC数据04,订阅服务收入,income,16812.93,17035.49,V-101947,订阅服务收入-2024-12-17-31,CNY,1.0
2024-12-17,数据智能部,CCAI04,社保公积金,opex_salary,6544.36,6810.66,V-101948,社保公积金-2024-12-17-32,USD,6.8951
2024-12-17,数据智能部,CC数据01,汇兑损益,opex_other,10656.56,10196.71,V-101949,汇兑损益-2024-12-17-75,CNY,1.0
2024-12-17,数据智能部,CCAI03,软件许可成本,cogs,6018.05,6182.18,V-101950,软件许可成本-2024-12-17-38,CNY,1.0
2024-12-17,云平台事业部,CC企业02,一次性授权收入,income,19026.99,19042.18,V-101951,一次性授权收入-2024-12-17-24,CNY,1.0
2024-12-17,企业服务部,CCAI04,汇兑损益,opex_other,14093.18,13956.78,V-101952,汇兑损益-2024-12-17-24,CNY,1.0
2024-12-18,AI研究院,CCAI01,一次性授权收入,income,0,0.0,V-101953,一次性授权收入-2024-12-18-01,USD,7.273
2024-12-18,数据智能部,CC技术04,研发工具费,opex_rd,9770.29,9874.77,V-101954,研发工具费-2024-12-18-54,CNY,1.0
2024-12-18,云平台事业部,CC技术05,运维服务收入,income,58583.28,60254.4,V-101955,运维服务收入-2024-12-18-28,EUR,7.4571
2024-12-18,云平台事业部,CCAI03,专利注册费,opex_rd,7452.27,7466.37,V-101956,专利注册费-2024-12-18-89,CNY,1.0
2024-12-18,数据智能部,CC企业02,培训服务收入,income,69737.35,67757.01,V-101957,培训服务收入-2024-12-18-23,EUR,7.1768
2024-12-18,AI研究院,CC云平04,第三方服务费,cogs,49353.87,51799.0,V-101958,第三方服务费-2024-12-18-55,CNY,1.0
2024-12-18,技术支持部,CC企业04,市场推广费,opex_mkt,16152.97,15930.48,V-101959,市场推广费-2024-12-18-38,CNY,1.0
2024-12-19,企业服务部,CC技术04,软件许可成本,cogs,21358.17,21761.61,V-101960,软件许可成本-2024-12-19-12,CNY,1.0
2024-12-19,企业服务部,CC企业01,内容采购成本,cogs,786.44,777.16,V-101961,内容采购成本-2024-12-19-43,CNY,1.0
2024-12-19,云平台事业部,CC数据05,绩效奖金,opex_salary,9156.59,8839.72,V-101962,绩效奖金-2024-12-19-38,USD,7.6232
2024-12-19,企业服务部,CCAI02,市场推广费,opex_mkt,19085.07,18340.55,V-101963,市场推广费-2024-12-19-15,CNY,1.0
2024-12-19,数据智能部,CCAI01,服务器成本,cogs,34901.07,34500.46,V-101964,服务器成本-2024-12-19-46,CNY,1.0
2024-12-19,技术支持部,CC云平04,工资薪酬,opex_salary,14273.68,13839.37,V-101965,工资薪酬-2024-12-19-69,CNY,1.0
2024-12-20,技术支持部,CC技术03,折旧摊销,opex_da,3791.48,3768.92,V-101966,折旧摊销-2024-12-20-05,CNY,1.0
2024-12-20,企业服务部,CC企业05,技术咨询收入,income,46730.74,45771.37,V-101967,技术咨询收入-2024-12-20-12,CNY,1.0
2024-12-20,企业服务部,CC企业04,测试认证费,opex_rd,4183.83,4212.74,V-101968,测试认证费-2024-12-20-57,CNY,1.0
2024-12-21,技术支持部,CC技术04,市场推广费,opex_mkt,14155.14,14731.88,V-101969,市场推广费-2024-12-21-20,CNY,1.0
2024-12-21,企业服务部,CCAI05,运维服务收入,income,50104.29,49555.98,V-101970,运维服务收入-2024-12-21-82,JPY,7.44
2024-12-21,技术支持部,CC数据02,运维服务收入,income,67422.94,69968.47,V-101971,运维服务收入-2024-12-21-28,USD,7.7843
2024-12-21,数据智能部,CC数据01,第三方服务费,cogs,45831.11,44038.35,V-101972,第三方服务费-2024-12-21-85,CNY,1.0
2024-12-23,数据智能部,CC数据05,工资薪酬,opex_salary,15279.81,15749.09,V-101973,工资薪酬-2024-12-23-05,CNY,1.0
2024-12-23,技术支持部,CC企业03,差旅交通,opex_admin,6028.41,5897.75,V-101974,差旅交通-2024-12-23-38,CNY,1.0
2024-12-23,企业服务部,CCAI01,研发工具费,opex_rd,14651.53,14008.39,V-101975,研发工具费-2024-12-23-78,CNY,1.0
2024-12-23,技术支持部,CC技术04,工资薪酬,opex_salary,6384.94,6423.55,V-101976,工资薪酬-2024-12-23-28,USD,7.5537
2024-12-23,技术支持部,CC云平04,培训服务收入,income,73237.39,73977.28,V-101977,培训服务收入-2024-12-23-26,CNY,1.0
2024-12-23,数据智能部,CCAI04,工资薪酬,opex_salary,8030.65,8366.16,V-101978,工资薪酬-2024-12-23-15,CNY,1.0
2024-12-24,数据智能部,CC数据04,培训服务收入,income,57568.41,55672.32,V-101979,培训服务收入-2024-12-24-60,CNY,1.0
2024-12-24,数据智能部,CC技术01,活动会展费,opex_mkt,15207.44,15525.71,V-101980,活动会展费-2024-12-24-13,USD,7.0659
2024-12-24,AI研究院,CC技术04,办公租金,opex_admin,17358.46,17356.83,V-101981,办公租金-2024-12-24-86,CNY,1.0
2024-12-24,云平台事业部,CC数据02,带宽流量成本,cogs,52410.83,50612.65,V-101982,带宽流量成本-2024-12-24-99,CNY,1.0
2024-12-24,AI研究院,CC技术03,活动会展费,opex_mkt,6735.52,6989.74,V-101983,活动会展费-2024-12-24-47,CNY,1.0
2024-12-24,云平台事业部,CC云平04,专利注册费,opex_rd,1466.48,1443.39,V-101984,专利注册费-2024-12-24-35,EUR,6.8222
2024-12-24,AI研究院,CC数据01,社保公积金,opex_salary,4659.72,4754.38,V-101985,社保公积金-2024-12-24-04,CNY,1.0
2024-12-24,技术支持部,CC数据02,差旅交通,opex_admin,11910.84,11414.05,V-101986,差旅交通-2024-12-24-02,CNY,1.0
2024-12-25,技术支持部,CC技术01,专利注册费,opex_rd,5507.37,5552.6,V-101987,专利注册费-2024-12-25-31,USD,7.7109
2024-12-25,数据智能部,CC技术04,坏账准备,opex_other,5767.48,5900.52,V-101988,坏账准备-2024-12-25-51,USD,6.6629
2024-12-25,AI研究院,CC技术01,绩效奖金,opex_salary,10172.51,10256.79,V-101989,绩效奖金-2024-12-25-01,CNY,1.0
2024-12-25,云平台事业部,CCAI01,坏账准备,opex_other,12491.82,12661.51,V-101990,坏账准备-2024-12-25-18,CNY,1.0
2024-12-25,云平台事业部,CCAI01,订阅服务收入,income,11858.89,11948.2,V-101991,订阅服务收入-2024-12-25-92,EUR,7.4034
2024-12-25,云平台事业部,CC数据05,活动会展费,opex_mkt,15282.93,14699.97,V-101992,活动会展费-2024-12-25-34,CNY,1.0
2024-12-25,数据智能部,CC云平05,办公租金,opex_admin,1286.08,1296.26,V-101993,办公租金-2024-12-25-22,CNY,1.0
2024-12-25,企业服务部,CC数据04,订阅服务收入,income,61891.5,62969.91,V-101994,订阅服务收入-2024-12-25-22,CNY,1.0
2024-12-26,AI研究院,CCAI01,坏账准备,opex_other,29728.72,30197.74,V-101995,坏账准备-2024-12-26-36,EUR,6.8084
2024-12-26,技术支持部,CC企业02,运维服务收入,income,46113.1,44331.56,V-101996,运维服务收入-2024-12-26-81,CNY,1.0
2024-12-26,企业服务部,CC云平02,招待费,opex_admin,8779.32,8870.62,V-101997,招待费-2024-12-26-38,USD,6.902
2024-12-26,云平台事业部,CC云平03,服务器成本,cogs,25280.34,24189.16,V-101998,服务器成本-2024-12-26-51,CNY,1.0
2024-12-26,云平台事业部,CC技术02,办公租金,opex_admin,4207.43,4212.24,V-101999,办公租金-2024-12-26-96,USD,7.7
2024-12-26,企业服务部,CC企业04,专利注册费,opex_rd,15893.45,15346.15,V-102000,专利注册费-2024-12-26-69,CNY,1.0
2024-12-26,云平台事业部,CC数据03,第三方服务费,cogs,37372.75,37335.6,V-102001,第三方服务费-2024-12-26-10,CNY,1.0
2024-12-26,数据智能部,CC数据02,专利注册费,opex_rd,9747.24,10016.34,V-102002,专利注册费-2024-12-26-86,CNY,1.0
2024-12-26,AI研究院,CCAI02,运维服务收入,income,97228.51,93029.15,V-102003,运维服务收入-2024-12-26-43,CNY,1.0
2024-12-27,技术支持部,CC企业01,运维服务收入,income,19953.62,20708.72,V-102004,运维服务收入-2024-12-27-68,CNY,1.0
2024-12-27,数据智能部,CC企业04,坏账准备,opex_other,0,0.0,V-102005,坏账准备-2024-12-27-62,CNY,1.0
2024-12-27,数据智能部,CC企业05,折旧摊销,opex_da,0,0.0,V-102006,折旧摊销-2024-12-27-43,CNY,1.0
2024-12-29,技术支持部,CCAI04,技术咨询收入,income,57279.36,59235.86,V-102007,技术咨询收入-2024-12-29-97,CNY,1.0
2024-12-29,AI研究院,CC企业02,折旧摊销,opex_da,0,0.0,V-102008,折旧摊销-2024-12-29-10,CNY,1.0
2024-12-29,企业服务部,CC数据05,一次性授权收入,income,43622.91,44834.77,V-102009,一次性授权收入-2024-12-29-46,CNY,1.0
2024-12-29,AI研究院,CC云平04,差旅交通,opex_admin,10347.11,10654.71,V-102010,差旅交通-2024-12-29-43,EUR,7.4957
2024-12-29,企业服务部,CCAI01,运维服务收入,income,54475.48,53778.36,V-102011,运维服务收入-2024-12-29-68,CNY,1.0
2024-12-29,数据智能部,CC云平05,服务器成本,cogs,20306.42,20388.94,V-102012,服务器成本-2024-12-29-29,CNY,1.0
2024-12-30,企业服务部,CC企业01,带宽流量成本,cogs,23546.45,22785.48,V-102013,带宽流量成本-2024-12-30-98,USD,6.8932
2024-12-30,数据智能部,CC企业01,培训服务收入,income,37505.63,36073.38,V-102014,培训服务收入-2024-12-30-08,CNY,1.0
2024-12-30,企业服务部,CC云平04,折旧摊销,opex_da,4382.77,4375.03,V-102015,折旧摊销-2024-12-30-82,CNY,1.0
2024-12-30,数据智能部,CC技术03,办公租金,opex_admin,8275.95,8494.1,V-102016,办公租金-2024-12-30-93,CNY,1.0
2024-12-30,技术支持部,CC技术04,广告投放费,opex_mkt,2366.87,2477.23,V-102017,广告投放费-2024-12-30-47,CNY,1.0
2024-12-30,云平台事业部,CC技术03,工资薪酬,opex_salary,4391.37,4570.6,V-102018,工资薪酬-2024-12-30-30,CNY,1.0
2024-12-31,数据智能部,CC企业01,内容采购成本,cogs,21940.24,21592.28,V-102019,内容采购成本-2024-12-31-72,EUR,6.885
2024-12-31,AI研究院,CCAI01,差旅交通,opex_admin,9597.33,10035.2,V-102020,差旅交通-2024-12-31-25,CNY,1.0
2024-12-31,企业服务部,CC技术01,一次性授权收入,income,100951.17,101701.77,V-102021,一次性授权收入-2024-12-31-65,CNY,1.0
2024-12-31,数据智能部,CC数据01,专利注册费,opex_rd,189.8,198.77,V-102022,专利注册费-2024-12-31-55,CNY,1.0
2024-12-31,企业服务部,CC企业04,订阅服务收入,income,53146.01,52832.36,V-102023,订阅服务收入-2024-12-31-74,CNY,1.0
2024-12-31,AI研究院,CC云平04,内容采购成本,cogs,26132.63,25212.64,V-102024,内容采购成本-2024-12-31-22,CNY,1.0
2024-12-31,技术支持部,CC云平01,测试认证费,opex_rd,2316.59,2292.1,V-102025,测试认证费-2024-12-31-31,CNY,1.0
2024-12-31,技术支持部,CC云平03,招待费,opex_admin,22097.58,21131.95,V-102026,招待费-2024-12-31-88,EUR,7.5354
2025-01-01,AI研究院,CCAI02,汇兑损益,opex_other,11216.08,10753.55,V-102027,汇兑损益-2025-01-01-62,CNY,1.0
2025-01-01,技术支持部,CCAI03,招待费,opex_admin,1266.52,1297.01,V-102028,招待费-2025-01-01-90,CNY,1.0
2025-01-01,AI研究院,CCAI03,服务器成本,cogs,32716.96,33650.94,V-102029,服务器成本-2025-01-01-63,CNY,1.0
2025-01-01,云平台事业部,CC技术01,一次性授权收入,income,34994.07,34011.31,V-102030,一次性授权收入-2025-01-01-89,CNY,1.0
2025-01-02,技术支持部,CC数据01,工资薪酬,opex_salary,0,0.0,V-102031,工资薪酬-2025-01-02-30,CNY,1.0
2025-01-02,数据智能部,CC云平02,研发工具费,opex_rd,4662.93,4847.43,V-102032,研发工具费-2025-01-02-60,CNY,1.0
2025-01-02,云平台事业部,CC数据04,市场推广费,opex_mkt,0,0.0,V-102033,市场推广费-2025-01-02-03,CNY,1.0
2025-01-02,企业服务部,CC云平03,服务器成本,cogs,18106.97,17256.39,V-102034,服务器成本-2025-01-02-60,CNY,1.0
2025-01-02,企业服务部,CC云平01,研发工具费,opex_rd,6921.4,6579.16,V-102035,研发工具费-2025-01-02-88,EUR,6.8346
2025-01-02,企业服务部,CC数据03,坏账准备,opex_other,13501.3,12844.39,V-102036,坏账准备-2025-01-02-61,CNY,1.0
2025-01-02,技术支持部,CCAI01,运维服务收入,income,51076.68,48905.34,V-102037,运维服务收入-2025-01-02-59,EUR,7.4679
2025-01-03,AI研究院,CC云平04,运维服务收入,income,24709.22,23482.27,V-102038,运维服务收入-2025-01-03-06,USD,7.7072
2025-01-03,技术支持部,CC技术01,招待费,opex_admin,12766.38,12421.91,V-102039,招待费-2025-01-03-65,CNY,1.0
2025-01-03,云平台事业部,CCAI01,带宽流量成本,cogs,63347.8,64581.79,V-102040,带宽流量成本-2025-01-03-66,USD,6.893
2025-01-03,云平台事业部,CC云平02,内容采购成本,cogs,26557.04,26552.09,V-102041,内容采购成本-2025-01-03-91,CNY,1.0
2025-01-03,技术支持部,CCAI04,培训服务收入,income,50837.78,52816.21,V-102042,培训服务收入-2025-01-03-58,CNY,1.0
2025-01-03,云平台事业部,CC数据04,软件许可成本,cogs,29130.45,30322.6,V-102043,软件许可成本-2025-01-03-92,USD,7.5263
2025-01-03,企业服务部,CC企业01,绩效奖金,opex_salary,7074.77,7079.92,V-102044,绩效奖金-2025-01-03-74,USD,7.1054
2025-01-03,AI研究院,CC企业02,活动会展费,opex_mkt,4862.12,5056.74,V-102045,活动会展费-2025-01-03-99,USD,7.4164
2025-01-03,数据智能部,CC技术04,工资薪酬,opex_salary,4283.42,4437.0,V-102046,工资薪酬-2025-01-03-88,CNY,1.0
2025-01-03,云平台事业部,CC云平05,第三方服务费,cogs,13286.9,13388.39,V-102047,第三方服务费-2025-01-03-57,CNY,1.0
2025-01-03,数据智能部,CC技术01,带宽流量成本,cogs,35827.06,34287.91,V-102048,带宽流量成本-2025-01-03-88,CNY,1.0
2025-01-04,AI研究院,CC云平04,市场推广费,opex_mkt,10765.43,10450.61,V-102049,市场推广费-2025-01-04-65,USD,6.5416
2025-01-04,企业服务部,CC企业03,坏账准备,opex_other,6210.09,6248.65,V-102050,坏账准备-2025-01-04-56,CNY,1.0
2025-01-04,技术支持部,CC企业05,社保公积金,opex_salary,8388.87,8378.87,V-102051,社保公积金-2025-01-04-77,JPY,6.9084
2025-01-04,数据智能部,CC数据02,研发工具费,opex_rd,11827.12,11932.17,V-102052,研发工具费-2025-01-04-54,CNY,1.0
2025-01-06,数据智能部,CCAI04,广告投放费,opex_mkt,7475.33,7791.63,V-102053,广告投放费-2025-01-06-91,CNY,1.0
2025-01-06,技术支持部,CC技术01,测试认证费,opex_rd,0,0.0,V-102054,测试认证费-2025-01-06-80,CNY,1.0
2025-01-06,云平台事业部,CCAI04,运维服务收入,income,14854.39,15126.62,V-102055,运维服务收入-2025-01-06-99,EUR,7.3404
2025-01-06,技术支持部,CCAI03,招待费,opex_admin,9054.42,8840.4,V-102056,招待费-2025-01-06-30,CNY,1.0
2025-01-06,数据智能部,CC技术02,办公租金,opex_admin,11208.12,10736.32,V-102057,办公租金-2025-01-06-32,CNY,1.0
2025-01-06,企业服务部,CC数据02,第三方服务费,cogs,24483.55,24980.05,V-102058,第三方服务费-2025-01-06-20,JPY,6.9225
2025-01-06,企业服务部,CC云平02,坏账准备,opex_other,6362.16,6480.61,V-102059,坏账准备-2025-01-06-32,CNY,1.0
2025-01-06,企业服务部,CC技术03,社保公积金,opex_salary,4164.12,4045.85,V-102060,社保公积金-2025-01-06-02,CNY,1.0
2025-01-06,数据智能部,CC企业05,汇兑损益,opex_other,2798.84,2779.54,V-102061,汇兑损益-2025-01-06-30,JPY,6.7935
2025-01-06,企业服务部,CC数据01,培训服务收入,income,71798.96,73671.64,V-102062,培训服务收入-2025-01-06-67,CNY,1.0
2025-01-06,AI研究院,CCAI01,专利注册费,opex_rd,1499.15,1542.39,V-102063,专利注册费-2025-01-06-27,CNY,1.0
2025-01-07,技术支持部,CC云平05,办公租金,opex_admin,11538.97,11888.24,V-102064,办公租金-2025-01-07-02,JPY,6.8566
2025-01-07,云平台事业部,CCAI01,招待费,opex_admin,13027.36,13313.42,V-102065,招待费-2025-01-07-42,CNY,1.0
2025-01-07,数据智能部,CCAI05,订阅服务收入,income,20874.7,21130.51,V-102066,订阅服务收入-2025-01-07-42,CNY,1.0
2025-01-07,数据智能部,CC技术02,差旅交通,opex_admin,18958.27,19204.13,V-102067,差旅交通-2025-01-07-68,CNY,1.0
